geneid,sample,mean
9782,0.0,3.2909442857142857
9783,0.0,3.38055625
9784,0.0,6.8921342857142855
9785,0.0,3.4111366071428573
9786,0.0,5.243606964285714
9787,0.0,5.941374821428571
9788,0.0,3.6374637499999998
9789,0.0,10.496655
9790,0.0,4.100091607142857
9791,0.0,2.97269625
9792,0.0,5.577474464285714
9793,0.0,2.879552857142857
9794,0.0,5.6454273214285715
9795,0.0,3.5439092857142858
9796,0.0,6.383220892857143
9797,0.0,3.8175632142857143
9798,0.0,4.252988571428571
9799,0.0,11.362814107142857
9800,0.0,7.025359107142857
9801,0.0,3.4435198214285716
9802,0.0,3.5108432142857144
9803,0.0,5.234613035714286
9804,0.0,3.37456125
9805,0.0,6.144853035714286
9806,0.0,9.630240535714286
9807,0.0,4.322054107142857
9808,0.0,3.289245892857143
9809,0.0,6.086171071428572
9810,0.0,7.700534821428572
9811,0.0,6.9012975
9812,0.0,4.604204642857143
9813,0.0,2.787628392857143
9814,0.0,6.909195535714286
9815,0.0,11.782132142857144
9816,0.0,8.414158392857143
9817,0.0,9.34730982142857
9818,0.0,5.684854464285714
9819,0.0,3.909440892857143
9820,0.0,9.9243425
9821,0.0,2.8164082142857145
9822,0.0,4.326686964285714
9823,0.0,3.9695676785714284
9824,0.0,3.22954625
9825,0.0,7.716110178571428
9826,0.0,7.987578571428571
9827,0.0,8.59462125
9828,0.0,8.17998625
9829,0.0,4.658280178571428
9830,0.0,3.3456930357142856
9831,0.0,7.724313035714285
9832,0.0,2.8072914285714288
9833,0.0,4.080269821428572
9834,0.0,4.150471964285714
9835,0.0,5.8772810714285715
9836,0.0,3.4788935714285714
9837,0.0,9.994668571428571
9838,0.0,4.1288471428571425
9839,0.0,5.358729285714285
9840,0.0,3.4816442857142857
9841,0.0,11.344057142857142
9842,0.0,8.04907375
9843,0.0,6.092251071428572
9844,0.0,8.368825
9845,0.0,4.047504821428571
9846,0.0,7.731356071428571
9847,0.0,3.6717664285714284
9848,0.0,3.211431607142857
9849,0.0,4.058528571428571
9850,0.0,4.354320892857142
9851,0.0,3.3619005357142857
9852,0.0,4.699275178571429
9853,0.0,9.627123214285714
9854,0.0,6.0507116071428575
9855,0.0,4.331408214285714
9856,0.0,4.8392696428571425
9857,0.0,3.6441041071428573
9858,0.0,10.836205
9859,0.0,3.9197321428571428
9860,0.0,3.1114339285714285
9861,0.0,4.864232321428571
9862,0.0,5.240076607142857
9863,0.0,4.066548214285715
9864,0.0,3.5260723214285714
9865,0.0,3.73906125
9866,0.0,4.086057857142857
9867,0.0,3.2848451785714285
9868,0.0,4.185197857142857
9869,0.0,3.7509125
9870,0.0,6.029582678571429
9871,0.0,3.2514982142857143
9872,0.0,5.917975
9873,0.0,8.08224892857143
9874,0.0,3.666645
9875,0.0,3.1565464285714286
9876,0.0,6.30513125
9877,0.0,10.295283035714286
9878,0.0,7.834251785714286
9879,0.0,3.9463473214285716
9880,0.0,8.597866428571429
9881,0.0,6.1019830357142855
9882,0.0,6.553555892857143
9883,0.0,3.066005357142857
9884,0.0,4.517375892857143
9885,0.0,7.955598035714286
9886,0.0,3.102960357142857
9887,0.0,3.1836699999999998
9888,0.0,3.8785246428571427
9889,0.0,3.366485357142857
9890,0.0,3.3085667857142855
9891,0.0,3.067964107142857
9892,0.0,5.810589821428572
9893,0.0,6.050405178571428
9894,0.0,4.2749194642857145
9895,0.0,8.11440125
9896,0.0,4.925037142857143
9897,0.0,4.581640357142857
9898,0.0,5.2191875
9899,0.0,3.5201246428571427
9900,0.0,3.001818392857143
9901,0.0,7.8085998214285715
9902,0.0,3.54519
9903,0.0,3.0358923214285713
9904,0.0,4.221965714285714
9905,0.0,3.5935069642857145
9906,0.0,3.73328875
9907,0.0,5.991845714285715
9908,0.0,4.538341785714286
9909,0.0,4.349707678571429
9910,0.0,11.059257142857144
9911,0.0,2.9033385714285713
9912,0.0,7.3220625
9913,0.0,2.9352544642857143
9914,0.0,5.407184107142857
9915,0.0,7.693887857142857
9916,0.0,4.716579642857143
9917,0.0,3.237010892857143
9918,0.0,3.053326785714286
9919,0.0,2.955443392857143
9920,0.0,2.93925375
9921,0.0,7.089738392857143
9922,0.0,3.04499625
9923,0.0,3.554229285714286
9924,0.0,9.008736428571428
9925,0.0,6.8186525
9926,0.0,7.73992875
9927,0.0,6.774086428571429
9928,0.0,3.4616510714285713
9929,0.0,3.8053032142857144
9930,0.0,3.459135357142857
9931,0.0,3.342855
9932,0.0,4.2631008928571426
9933,0.0,5.335858571428571
9934,0.0,2.830023035714286
9935,0.0,3.77849875
9936,0.0,4.082833928571429
9937,0.0,3.329248392857143
9938,0.0,3.27875375
9939,0.0,3.5220210714285716
9940,0.0,2.9869726785714286
9941,0.0,3.742188035714286
9942,0.0,3.5420021428571427
9943,0.0,7.510866964285714
9944,0.0,6.181255892857143
9945,0.0,4.600828214285714
9946,0.0,3.16721
9947,0.0,3.866775
9948,0.0,7.115045714285714
9949,0.0,3.06163125
9950,0.0,3.9435414285714288
9951,0.0,3.892359107142857
9952,0.0,5.8612158928571425
9953,0.0,10.448038392857143
9954,0.0,3.093715535714286
9955,0.0,4.389633392857143
9956,0.0,3.8417742857142856
9957,0.0,3.4519096428571427
9958,0.0,3.132848035714286
9959,0.0,3.921557142857143
9960,0.0,6.097568392857143
9961,0.0,2.881768035714286
9962,0.0,3.022790535714286
9963,0.0,3.161855714285714
9964,0.0,2.8325069642857144
9965,0.0,4.871170714285714
9966,0.0,5.980810714285714
9967,0.0,3.5418835714285715
9968,0.0,3.5154876785714286
9969,0.0,3.4050376785714285
9970,0.0,5.462410714285714
9971,0.0,4.320800535714286
9972,0.0,6.48957625
9973,0.0,3.2208748214285716
9974,0.0,3.087319642857143
9975,0.0,3.0347617857142857
9976,0.0,8.24024625
9977,0.0,4.708620535714286
9978,0.0,3.1743289285714287
9979,0.0,7.950649285714285
9980,0.0,5.544750714285715
9981,0.0,2.9504223214285714
9982,0.0,7.8128375
9983,0.0,3.642287142857143
9984,0.0,3.127605357142857
9985,0.0,9.126532857142857
9986,0.0,4.266837678571428
9987,0.0,4.293199464285714
9988,0.0,4.8622575
9989,0.0,4.312265
9990,0.0,3.9331785714285714
9991,0.0,6.637114821428572
9992,0.0,8.97377107142857
9993,0.0,12.729896428571429
9994,0.0,5.977757857142858
9995,0.0,4.085652142857143
9996,0.0,3.4445332142857144
9997,0.0,3.76975375
9998,0.0,3.4834235714285713
9999,0.0,6.50331125
10000,0.0,5.473285357142857
10001,0.0,3.5273960714285715
10002,0.0,4.022807142857143
10003,0.0,4.240980178571428
10004,0.0,9.868412678571428
10005,0.0,6.71047625
10006,0.0,3.7616926785714284
10007,0.0,3.319142857142857
10008,0.0,2.8676075
10009,0.0,5.9625908928571425
10010,0.0,5.3671396428571425
10011,0.0,4.380594107142858
10012,0.0,3.8964007142857144
10013,0.0,5.637703928571429
10014,0.0,5.129606607142857
10015,0.0,3.9828317857142856
10016,0.0,9.491021071428571
10017,0.0,4.0182753571428576
10018,0.0,3.248684107142857
10019,0.0,10.955467857142857
10020,0.0,5.398045714285714
10021,0.0,3.366338392857143
10022,0.0,11.683003571428571
10023,0.0,2.821975357142857
10024,0.0,3.42650875
10025,0.0,7.449687857142857
10026,0.0,2.8412792857142857
10027,0.0,5.856461071428571
10028,0.0,3.7275110714285713
10029,0.0,3.0816507142857144
10030,0.0,6.938188571428571
10031,0.0,4.024758928571429
10032,0.0,8.750714285714286
10033,0.0,6.488103571428572
10034,0.0,4.497393571428572
10035,0.0,3.42025875
10036,0.0,7.549593571428572
10037,0.0,2.9894060714285713
10038,0.0,3.2636246428571427
10039,0.0,7.563689464285714
10040,0.0,4.921165
10041,0.0,4.270086785714286
10042,0.0,3.3338433928571427
10043,0.0,3.0658485714285715
10044,0.0,3.73574625
10045,0.0,7.664929464285715
10046,0.0,10.810995357142858
10047,0.0,3.754608928571429
10048,0.0,2.986840892857143
10049,0.0,4.542365892857143
10050,0.0,3.9840896428571426
10051,0.0,5.418973392857143
10052,0.0,5.8175010714285715
10053,0.0,4.184256071428571
10054,0.0,3.44557875
10055,0.0,6.106865
10056,0.0,3.973690892857143
10057,0.0,3.1210382142857145
10058,0.0,4.968396071428572
10059,0.0,3.71296625
10060,0.0,4.2754771428571425
10061,0.0,3.7254794642857143
10062,0.0,8.957266607142857
10063,0.0,3.1761492857142857
10064,0.0,4.315850714285714
10065,0.0,3.1750760714285713
10066,0.0,6.931177678571428
10067,0.0,3.661223035714286
10068,0.0,3.7127978571428573
10069,0.0,3.85316875
10070,0.0,4.7710325000000005
10071,0.0,3.2657603571428573
10072,0.0,3.640779642857143
10073,0.0,4.9178525
10074,0.0,4.3360575
10075,0.0,3.1236760714285716
10076,0.0,6.376856785714286
10077,0.0,5.220525535714286
10078,0.0,3.3201857142857145
10079,0.0,9.461426964285714
10080,0.0,8.294632142857143
10081,0.0,4.007195357142857
10082,0.0,2.7628101785714287
10083,0.0,4.961826071428572
10084,0.0,6.8428442857142855
10085,0.0,5.702229821428571
10086,0.0,2.8292001785714285
10087,0.0,10.241486071428572
10088,0.0,2.9919107142857144
10089,0.0,2.7204655357142857
10090,0.0,9.173241964285713
10091,0.0,3.1041410714285713
10092,0.0,3.5763676785714287
10093,0.0,2.9793389285714285
10094,0.0,6.759648035714286
10095,0.0,3.910178035714286
10096,0.0,5.16564375
10097,0.0,7.5391525
10098,0.0,3.0627714285714287
10099,0.0,7.091863571428571
10100,0.0,4.575835714285715
10101,0.0,3.234414107142857
10102,0.0,12.218844642857142
10103,0.0,3.125702142857143
10104,0.0,3.5630651785714287
10105,0.0,3.4129755357142857
10106,0.0,4.1163123214285715
10107,0.0,3.1898825
10108,0.0,3.3733398214285715
10109,0.0,3.2804694642857144
10110,0.0,4.594277678571428
10111,0.0,3.5895562500000002
10112,0.0,3.206936964285714
10113,0.0,3.1201739285714285
10114,0.0,3.404469464285714
10115,0.0,3.755562142857143
10116,0.0,3.518533214285714
10117,0.0,6.4149569642857145
10118,0.0,4.447260535714285
10119,0.0,10.639110714285714
10120,0.0,3.0084971428571428
10121,0.0,3.3712432142857143
10122,0.0,6.041314107142857
10123,0.0,8.563583214285714
10124,0.0,6.913770178571428
10125,0.0,4.821728392857143
10126,0.0,10.29832392857143
10127,0.0,2.916217142857143
10128,0.0,3.4963708928571426
10129,0.0,12.258991071428571
10130,0.0,4.336733392857143
10131,0.0,9.195
10132,0.0,3.3379483928571427
10133,0.0,3.0882291071428574
10134,0.0,4.948545
10135,0.0,6.4711
10136,0.0,5.554760892857143
10137,0.0,4.053842678571429
10138,0.0,4.313526785714286
10139,0.0,9.73695375
10140,0.0,7.848651607142857
10141,0.0,5.869320714285714
10142,0.0,3.4835358928571427
10143,0.0,8.10551982142857
10144,0.0,8.080007678571429
10145,0.0,6.638281607142857
10146,0.0,3.714301785714286
10147,0.0,4.1257037500000004
10148,0.0,5.673406428571428
10149,0.0,5.00409875
10150,0.0,3.4067351785714286
10151,0.0,12.193292857142858
10152,0.0,3.7576585714285713
10153,0.0,8.62585017857143
10154,0.0,4.286378571428571
10155,0.0,6.439644464285714
10156,0.0,11.628826785714285
10157,0.0,10.808095714285715
10158,0.0,2.6714717857142856
10159,0.0,4.85927
10160,0.0,9.107861785714286
10161,0.0,5.238230892857143
10162,0.0,2.7422646428571427
10163,0.0,8.153622678571429
10164,0.0,3.2816082142857144
10165,0.0,3.723160357142857
10166,0.0,11.813785714285714
10167,0.0,8.642960892857143
10168,0.0,2.7751069642857145
10169,0.0,6.8657289285714285
10170,0.0,3.9518982142857144
10171,0.0,6.4346008928571425
10172,0.0,3.673832857142857
10173,0.0,3.8172585714285714
10174,0.0,2.871256785714286
10175,0.0,3.7178825
10176,0.0,4.676880714285715
10177,0.0,2.6306076785714287
10178,0.0,3.4531189285714285
10179,0.0,8.61074732142857
10180,0.0,8.563348392857142
10181,0.0,10.56991607142857
10182,0.0,11.740971428571429
10183,0.0,9.477235892857143
10184,0.0,12.887528571428572
10185,0.0,13.612985714285713
10186,0.0,9.350645535714285
10187,0.0,5.511284285714286
10188,0.0,10.936245357142857
10189,0.0,3.5142607142857143
10190,0.0,11.226521428571429
10191,0.0,8.1325875
10192,0.0,6.171408928571428
10193,0.0,3.4337858928571428
10194,0.0,11.486030357142857
10195,0.0,10.168888035714286
10196,0.0,10.07427
10197,0.0,12.398903571428571
10198,0.0,6.09883625
10199,0.0,5.374183214285714
10200,0.0,5.307151428571428
10201,0.0,11.661525
10202,0.0,4.317461071428571
10203,0.0,9.094134821428572
10204,0.0,9.513345178571429
10205,0.0,5.458926607142857
10206,0.0,10.07057125
10207,0.0,7.937301785714285
10208,0.0,4.42408
10209,0.0,9.462504107142857
10210,0.0,10.641723214285713
10211,0.0,6.459885535714285
10212,0.0,6.594844107142857
10213,0.0,9.011055
10214,0.0,7.681630357142857
10215,0.0,9.094916428571429
10216,0.0,8.652665892857144
10217,0.0,9.954627499999999
10218,0.0,7.354037678571428
10219,0.0,7.268932321428571
10220,0.0,5.1060325
10221,0.0,8.137648928571428
10222,0.0,6.420919464285714
10223,0.0,12.766903571428571
10224,0.0,8.071219642857143
10225,0.0,11.336655357142858
10226,0.0,6.495486964285714
10227,0.0,8.284421071428572
10228,0.0,6.548483214285715
10229,0.0,3.29555
10230,0.0,3.7111207142857143
10231,0.0,3.8999576785714285
10232,0.0,8.074998571428571
10233,0.0,3.5216857142857143
10234,0.0,5.496461785714286
10235,0.0,5.74324125
10236,0.0,8.448504821428571
10237,0.0,6.022758214285714
10238,0.0,7.564338928571429
10239,0.0,10.103019107142858
10240,0.0,10.040508392857143
10241,0.0,10.775183928571428
10242,0.0,4.5322491071428574
10243,0.0,8.895660892857142
10244,0.0,8.683394464285714
10245,0.0,7.318443392857143
10246,0.0,9.033619464285714
10247,0.0,8.37540875
10248,0.0,7.093322142857143
10249,0.0,6.826
10250,0.0,9.519923571428572
10251,0.0,8.080159285714286
10252,0.0,5.171338214285714
10253,0.0,7.875601785714286
10254,0.0,9.278195535714286
10255,0.0,9.408378928571429
10256,0.0,9.209189464285714
10257,0.0,5.287225357142857
10258,0.0,10.231427857142856
10259,0.0,7.558219285714285
10260,0.0,10.871463571428572
10261,0.0,7.20522375
10262,0.0,9.220353214285714
10263,0.0,6.87125125
10264,0.0,6.725654107142857
10265,0.0,7.426371964285714
10266,0.0,9.101805357142856
10267,0.0,9.633793571428571
10268,0.0,7.215440892857143
10269,0.0,9.393912321428571
10270,0.0,13.0524
10271,0.0,6.512668214285714
10272,0.0,3.709645535714286
10273,0.0,7.78576125
10274,0.0,8.179715892857143
10275,0.0,7.992884107142857
10276,0.0,6.385295892857143
10277,0.0,9.1306275
10278,0.0,10.753656785714286
10279,0.0,7.3616825
10280,0.0,8.304219821428571
10281,0.0,8.122174642857143
10282,0.0,9.453164464285715
10283,0.0,3.825004464285714
10284,0.0,7.4809278571428575
10285,0.0,8.321804285714286
10286,0.0,10.253640714285714
10287,0.0,8.733197321428571
10288,0.0,10.32654232142857
10289,0.0,8.843997857142858
10290,0.0,3.924734642857143
10291,0.0,8.747391964285715
10292,0.0,5.139789464285714
10293,0.0,4.078374107142857
10294,0.0,8.784846428571429
10295,0.0,10.686036964285714
10296,0.0,9.715334107142857
10297,0.0,9.040270535714285
10298,0.0,9.26447
10299,0.0,9.35707875
10300,0.0,8.608259464285714
10301,0.0,8.187396607142857
10302,0.0,7.962993571428571
10303,0.0,5.735293392857143
10304,0.0,6.466016071428571
10305,0.0,2.9227126785714286
10306,0.0,8.51844875
10307,0.0,10.403963749999999
10308,0.0,8.244784107142857
10309,0.0,3.2485492857142857
10310,0.0,8.601892321428572
10311,0.0,6.617613214285714
10312,0.0,3.070489107142857
10313,0.0,9.226595714285715
10314,0.0,10.963553571428571
10315,0.0,8.582990357142856
10316,0.0,6.723721964285715
10317,0.0,4.077417321428571
10318,0.0,9.571300892857144
10319,0.0,3.825801428571429
10320,0.0,7.2490323214285715
10321,0.0,7.701258214285715
10322,0.0,10.318377142857143
10323,0.0,4.536370535714286
10324,0.0,7.787086071428571
10325,0.0,8.201659464285715
10326,0.0,7.507290535714286
10327,0.0,3.189199464285714
10328,0.0,8.052203392857143
10329,0.0,8.618265357142857
10330,0.0,7.952459642857143
10331,0.0,9.643986964285714
10332,0.0,10.950551785714286
10333,0.0,9.712292142857143
10334,0.0,8.848566428571429
10335,0.0,10.238979642857142
10336,0.0,10.581848928571429
10337,0.0,5.965583571428572
10338,0.0,7.025089464285714
10339,0.0,6.61995125
10340,0.0,5.089273035714286
10341,0.0,9.447299107142857
10342,0.0,6.008664464285714
10343,0.0,8.185256428571428
10344,0.0,5.494720892857143
10345,0.0,8.604293035714285
10346,0.0,7.637405714285714
10347,0.0,9.556082142857143
10348,0.0,8.190983035714286
10349,0.0,5.692919821428571
10350,0.0,9.316471607142857
10351,0.0,8.347370357142857
10352,0.0,6.370943035714285
10353,0.0,10.75083625
10354,0.0,6.291346071428571
10355,0.0,5.074638571428571
10356,0.0,8.980394464285714
10357,0.0,7.932780892857143
10358,0.0,9.200973392857144
10359,0.0,6.81418125
10360,0.0,8.604624107142858
10361,0.0,8.00243125
10362,0.0,9.583581428571428
10363,0.0,4.170509464285714
10364,0.0,5.61394625
10365,0.0,6.813950892857143
10366,0.0,12.322305357142858
10367,0.0,8.389656071428572
10368,0.0,9.092984285714286
10369,0.0,9.377311428571428
10370,0.0,8.697148392857143
10371,0.0,8.063373035714285
10372,0.0,8.6150125
10373,0.0,9.718329464285715
10374,0.0,7.999079642857143
10375,0.0,6.108901785714286
10376,0.0,10.849271428571429
10377,0.0,5.21534
10378,0.0,7.8738326785714285
10379,0.0,7.573052321428571
10380,0.0,6.8204521428571425
10381,0.0,10.7132
10382,0.0,8.501549464285715
10383,0.0,7.855905892857143
10384,0.0,8.381093392857142
10385,0.0,9.295777857142857
10386,0.0,9.822033392857143
10387,0.0,9.175197857142857
10388,0.0,4.538371785714285
10389,0.0,2.9668183928571428
10390,0.0,7.742551071428571
10391,0.0,4.481031785714285
10392,0.0,7.960816964285714
10393,0.0,4.779113928571428
10394,0.0,10.858900714285713
10395,0.0,6.650285357142857
10396,0.0,7.063215357142857
10397,0.0,6.273731964285714
10398,0.0,6.5945953571428575
10399,0.0,7.654342678571428
10400,0.0,5.183828035714286
10401,0.0,8.514227857142858
10402,0.0,12.567960714285714
10403,0.0,10.355761428571428
10404,0.0,6.017363035714285
10405,0.0,9.397566607142856
10406,0.0,11.807084464285714
10407,0.0,7.236448571428571
10408,0.0,5.89552125
10409,0.0,8.4179825
10410,0.0,9.023709285714286
10411,0.0,7.101725357142857
10412,0.0,6.458285178571429
10413,0.0,8.853171428571429
10414,0.0,8.414056071428572
10415,0.0,4.8042396428571426
10416,0.0,4.0691226785714285
10417,0.0,9.152218928571429
10418,0.0,4.915392142857143
10419,0.0,9.092806071428571
10420,0.0,8.087044464285714
10421,0.0,7.747355714285714
10422,0.0,8.711723749999999
10423,0.0,7.432934464285714
10424,0.0,8.66493517857143
10425,0.0,7.094431607142857
10426,0.0,7.166833928571428
10427,0.0,8.613360892857143
10428,0.0,6.3955633928571425
10429,0.0,6.564269107142857
10430,0.0,6.663594821428571
10431,0.0,7.348501071428571
10432,0.0,10.129858035714285
10433,0.0,7.236894464285714
10434,0.0,3.621647857142857
10435,0.0,9.070972321428572
10436,0.0,6.6160966071428575
10437,0.0,3.556753214285714
10438,0.0,10.221008035714286
10439,0.0,8.795638392857143
10440,0.0,3.891959107142857
10441,0.0,8.84040767857143
10442,0.0,8.09481767857143
10443,0.0,7.8450082142857145
10444,0.0,6.826807142857143
10445,0.0,9.006371964285714
10446,0.0,9.655124642857142
10447,0.0,8.356475714285715
10448,0.0,7.377401071428571
10449,0.0,8.810748392857143
10450,0.0,6.4466525
10451,0.0,9.681790178571429
10452,0.0,9.774213392857142
10453,0.0,5.757839821428571
10454,0.0,5.0941133928571425
10455,0.0,3.776425892857143
10456,0.0,7.649183571428572
10457,0.0,6.430105357142857
10458,0.0,10.259025178571429
10459,0.0,7.903696785714286
10460,0.0,5.999996071428572
10461,0.0,3.4745632142857144
10462,0.0,5.4932725
10463,0.0,9.074657857142856
10464,0.0,3.2243635714285714
10465,0.0,6.5092501785714285
10466,0.0,6.657666964285714
10467,0.0,7.73165875
10468,0.0,8.295464464285715
10469,0.0,7.9728071428571425
10470,0.0,5.361066785714286
10471,0.0,6.286095
10472,0.0,7.891286607142857
10473,0.0,8.45770767857143
10474,0.0,8.240839642857143
10475,0.0,8.905148928571428
10476,0.0,4.156911428571428
10477,0.0,3.901917857142857
10478,0.0,7.140455178571429
10479,0.0,6.021050892857143
10480,0.0,6.546251071428571
10481,0.0,3.009687142857143
10482,0.0,10.814948214285714
10483,0.0,6.839871607142857
10484,0.0,9.0656025
10485,0.0,5.289595357142857
10486,0.0,13.979271428571428
10487,0.0,7.408550178571429
10488,0.0,6.8057925
10489,0.0,5.196393214285714
10490,0.0,8.624871428571428
10491,0.0,8.682541428571428
10492,0.0,3.08754125
10493,0.0,8.86963267857143
10494,0.0,5.109644642857143
10495,0.0,9.238519107142857
10496,0.0,5.094779642857143
10497,0.0,6.7615758928571426
10498,0.0,8.714388392857144
10499,0.0,7.212961785714286
10500,0.0,6.378785535714286
10501,0.0,8.24722375
10502,0.0,6.681241964285714
10503,0.0,9.980058392857144
10504,0.0,5.121364107142857
10505,0.0,6.281338392857143
10506,0.0,7.740719107142858
10507,0.0,7.9342017857142855
10508,0.0,11.040693392857143
10509,0.0,9.923825
10510,0.0,6.763778928571429
10511,0.0,8.162523571428572
10512,0.0,5.390677142857143
10513,0.0,7.255732321428572
10514,0.0,5.4574501785714284
10515,0.0,6.85836
10516,0.0,7.146715357142857
10517,0.0,3.2660778571428573
10518,0.0,6.263905535714286
10519,0.0,6.694061964285714
10520,0.0,12.491701785714286
10521,0.0,6.0679325
10522,0.0,7.962175357142857
10523,0.0,8.23199732142857
10524,0.0,9.099562142857144
10525,0.0,2.767205357142857
10526,0.0,7.355513392857143
10527,0.0,7.346392857142857
10528,0.0,10.447531428571429
10529,0.0,5.828695892857143
10530,0.0,6.0531425
10531,0.0,4.672034642857143
10532,0.0,8.590788571428572
10533,0.0,8.372028214285715
10534,0.0,2.893583214285714
10535,0.0,5.8653973214285715
10536,0.0,7.4105976785714285
10537,0.0,7.7282746428571425
10538,0.0,7.137726428571429
10539,0.0,9.163114464285714
10540,0.0,5.830094464285715
10541,0.0,10.063768214285714
10542,0.0,6.930622142857143
10543,0.0,8.997752321428571
10544,0.0,7.5327657142857145
10545,0.0,3.6593530357142856
10546,0.0,8.745049285714286
10547,0.0,8.0907225
10548,0.0,7.824785357142857
10549,0.0,10.27370517857143
10550,0.0,4.605137678571428
10551,0.0,5.668538571428572
10552,0.0,5.27623875
10553,0.0,6.871546785714286
10554,0.0,8.407945
10555,0.0,7.941672142857143
10556,0.0,6.350144642857143
10557,0.0,9.559398392857142
10558,0.0,8.417273214285714
10559,0.0,9.54649392857143
10560,0.0,7.619671964285715
10561,0.0,8.01730625
10562,0.0,6.39025625
10563,0.0,5.5942235714285715
10564,0.0,3.0285348214285714
10565,0.0,7.721767678571428
10566,0.0,8.883053928571428
10567,0.0,8.693934285714287
10568,0.0,9.33996732142857
10569,0.0,8.504057678571428
10570,0.0,3.9276880357142856
10571,0.0,6.659604821428571
10572,0.0,6.920837678571429
10573,0.0,3.60021
10574,0.0,10.158246607142857
10575,0.0,6.849585535714286
10576,0.0,4.309036607142857
10577,0.0,9.270408571428572
10578,0.0,6.756891071428571
10579,0.0,7.446214821428572
10580,0.0,7.545981607142857
10581,0.0,8.659394642857142
10582,0.0,7.4552885714285715
10583,0.0,10.397067857142858
10584,0.0,7.7783235714285714
10585,0.0,8.992852321428572
10586,0.0,3.756052857142857
10587,0.0,7.276039464285715
10588,0.0,4.255181785714286
10589,0.0,6.017481428571428
10590,0.0,4.083198035714286
10591,0.0,9.966667857142857
10592,0.0,7.851160357142857
10593,0.0,6.042725535714285
10594,0.0,7.671260535714286
10595,0.0,7.079354642857143
10596,0.0,9.617412142857143
10597,0.0,10.204679821428572
10598,0.0,4.679578392857143
10599,0.0,6.956290357142858
10600,0.0,11.207
10601,0.0,9.353096964285715
10602,0.0,11.259321428571429
10603,0.0,5.902017678571428
10604,0.0,7.352791071428571
10605,0.0,5.9212825
10606,0.0,3.9556278571428574
10607,0.0,3.72011125
10608,0.0,5.760950178571429
10609,0.0,9.017365
10610,0.0,4.911106607142857
10611,0.0,6.045933928571428
10612,0.0,8.62794
10613,0.0,3.8145921428571428
10614,0.0,5.415580714285714
10615,0.0,6.6572764285714285
10616,0.0,7.0040941071428575
10617,0.0,6.0136275
10618,0.0,7.236955892857143
10619,0.0,9.712995357142857
10620,0.0,5.961156964285714
10621,0.0,3.9563244642857143
10622,0.0,3.2704180357142856
10623,0.0,7.4418226785714285
10624,0.0,2.8746385714285716
10625,0.0,8.019340714285715
10626,0.0,5.859374821428571
10627,0.0,6.117239642857143
10628,0.0,4.746430714285714
10629,0.0,3.720594464285714
10630,0.0,6.570770357142857
10631,0.0,6.347845357142857
10632,0.0,7.0469623214285715
10633,0.0,3.2205951785714286
10634,0.0,7.647051785714286
10635,0.0,6.020780892857143
10636,0.0,9.617506785714285
10637,0.0,4.856235178571429
10638,0.0,7.856789464285714
10639,0.0,9.906173928571429
10640,0.0,3.4093508928571428
10641,0.0,7.618576785714286
10642,0.0,10.387130892857142
10643,0.0,10.308623392857143
10644,0.0,6.905463571428571
10645,0.0,5.562086964285714
10646,0.0,4.09955875
10647,0.0,6.291065357142857
10648,0.0,7.523172142857143
10649,0.0,5.891874464285714
10650,0.0,6.779827321428572
10651,0.0,7.444712142857143
10652,0.0,5.326395
10653,0.0,4.795013928571429
10654,0.0,5.347426964285714
10655,0.0,3.31799625
10656,0.0,4.373369285714285
10657,0.0,7.025163035714286
10658,0.0,5.082407321428572
10659,0.0,7.597849285714286
10660,0.0,6.109896964285714
10661,0.0,8.578072678571429
10662,0.0,7.549944107142857
10663,0.0,6.88531875
10664,0.0,3.6524451785714285
10665,0.0,5.976622678571428
10666,0.0,4.82779
10667,0.0,4.927880892857143
10668,0.0,5.253166071428572
10669,0.0,8.415167321428571
10670,0.0,7.091842142857143
10671,0.0,3.838732142857143
10672,0.0,5.309199107142857
10673,0.0,3.1149682142857142
10674,0.0,7.860687857142858
10675,0.0,3.2094282142857145
10676,0.0,6.078618571428572
10677,0.0,5.43372375
10678,0.0,7.720575714285714
10679,0.0,7.588306964285715
10680,0.0,4.365945
10681,0.0,5.138987857142857
10682,0.0,3.5699039285714287
10683,0.0,7.964503392857143
10684,0.0,9.54870607142857
10685,0.0,7.9252505357142855
10686,0.0,5.434878392857143
10687,0.0,4.246793392857143
10688,0.0,6.969521785714286
10689,0.0,11.962342857142858
10690,0.0,10.271334464285713
10691,0.0,5.03208
10692,0.0,3.272947142857143
10693,0.0,9.620124464285714
10694,0.0,7.407974821428572
10695,0.0,6.679873392857143
10696,0.0,10.461844642857143
10697,0.0,5.753263928571428
10698,0.0,8.263236964285714
10699,0.0,6.173314107142857
10700,0.0,8.51936982142857
10701,0.0,2.9916992857142857
10702,0.0,4.2782905357142855
10703,0.0,7.399045
10704,0.0,7.959378571428571
10705,0.0,3.425695
10706,0.0,8.197015357142858
10707,0.0,7.5655519642857145
10708,0.0,6.406801428571429
10709,0.0,2.900551607142857
10710,0.0,6.629493035714286
10711,0.0,6.843068928571428
10712,0.0,7.196457321428571
10713,0.0,7.439356607142857
10714,0.0,3.6948425
10715,0.0,8.897467142857144
10716,0.0,3.403021785714286
10717,0.0,6.283213928571429
10718,0.0,3.94049125
10719,0.0,6.895618214285714
10720,0.0,3.40960125
10721,0.0,5.433688035714286
